pr_auc,roc_auc,mcc,f1,balanced_accuracy,accuracy,precision,sensitivity,specificity,brier,log_loss,ece10,threshold,tn,fp,fn,tp,model,outer_fold,inner_pr_auc,runtime_seconds,train_patients,test_patients,train_examples,test_examples,eligible_for_selection,comparison_role,imbalance_strategy,validation_mode,run_seed,output_tag
0.5901808909787496,0.9210726351351352,0.5895202120842162,0.6086956521739131,0.7751900337837838,0.9601181683899557,0.65625,0.5675675675675675,0.9828125,0.04383602655878253,0.1557236467845105,0.053253395422798555,0.7200374603271484,629,11,16,21,xgboost,5,0.5819619613544201,42.47276163101196,320,80,2722,677,True,main,class_weight,grouped,42,primary
0.5580627710241794,0.8982191493819401,0.6473398695162524,0.6666666666666666,0.8277603184579929,0.9633431085043989,0.6578947368421053,0.6756756756756757,0.9798449612403101,0.04388352792865777,0.16585234155056094,0.044413430750024824,0.7144783743080033,632,13,12,25,lightgbm,1,0.5705429542844738,50.41514563560486,320,80,2717,682,True,main,class_weight,grouped,42,primary
0.5193477170297298,0.8765864148079437,0.48509071740423565,0.5074626865671642,0.7195893241135051,0.9513274336283186,0.5666666666666667,0.4594594594594595,0.9797191887675507,0.04185281224754362,0.21902691608229813,0.04074674882656913,0.5692929292929293,628,13,20,17,lightgbm,2,0.571585547809034,59.04022932052612,320,80,2721,678,True,main,class_weight,grouped,42,primary
0.596206506344397,0.911125078566939,0.49703931645971217,0.5238095238095238,0.777917452336057,0.9413489736070382,0.46808510638297873,0.5945945945945946,0.9612403100775194,0.04350839128313448,0.15199355098948933,0.03866205056175903,0.4703030303030303,620,25,15,22,lightgbm,3,0.5956313013736017,55.377368688583374,320,80,2717,682,True,main,class_weight,grouped,42,primary
0.5064004180546594,0.8718422933041906,0.5737687912974393,0.5974025974025974,0.7975915262073894,0.9544117647058824,0.575,0.6216216216216216,0.973561430793157,0.03606249767113507,0.213452604046745,0.032041638600010657,0.26242424242424245,626,17,14,23,lightgbm,4,0.5648115770129758,54.33556270599365,320,80,2719,680,True,main,class_weight,grouped,42,primary
0.543610779331169,0.9072635135135135,0.5429216810008468,0.5679012345679012,0.7944045608108108,0.948301329394387,0.5227272727272727,0.6216216216216216,0.9671875,0.03783364829035631,0.15010377060834884,0.030873449525564825,0.38941458456806277,619,21,14,23,lightgbm,5,0.5973811379428594,52.153149366378784,320,80,2722,677,True,main,class_weight,grouped,42,primary
0.5881926910777706,0.8844751728472658,0.5224434140914566,0.547945205479452,0.7578671694950765,0.9516129032258065,0.5555555555555556,0.5405405405405406,0.9751937984496124,0.06294229909123952,0.2213013396283843,0.10271141820726348,0.8000864267700537,629,16,17,20,catboost,1,0.5605775584363112,247.91203022003174,320,80,2717,682,True,main,class_weight,grouped,42,primary
0.5447157685410803,0.9001560062402496,0.4854323902685837,0.5135135135135135,0.7427161951342918,0.9469026548672567,0.5135135135135135,0.5135135135135135,0.9719188767550702,0.04349817616197898,0.15704827540048438,0.04246252772055435,0.5593939393939393,623,18,18,19,catboost,2,0.5668326675314596,307.1289837360382,320,80,2721,678,True,main,class_weight,grouped,42,primary
0.6324561845449771,0.9226482296249738,0.6379709756644775,0.6578947368421053,0.8269851246595432,0.9618768328445748,0.6410256410256411,0.6756756756756757,0.9782945736434109,0.06492222380736276,0.22398946495212083,0.12452314146419882,0.7128282828282828,631,14,12,25,catboost,3,0.5641022928246615,311.41406631469727,320,80,2717,682,True,main,class_weight,grouped,42,primary
0.569097168628098,0.8934471018452357,0.5603014236816559,0.5833333333333334,0.7728973141103779,0.9558823529411765,0.6,0.5675675675675675,0.9782270606531882,0.06179212281380977,0.218013431178392,0.10810220169866913,0.7566617712373048,629,14,16,21,catboost,4,0.5622298219246398,230.2525873184204,320,80,2719,680,True,main,class_weight,grouped,42,primary
